f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,binary,family,mtype
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,2.0,0.0,0.0,77.0,26.0,0.0,0.0,1.0,1.0,4.743042,5.2377934,81.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,lokibot,pws
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,4.0,0.0,0.0,106.0,27.0,0.0,0.0,0.0,0.0,4.933807,5.453667,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,ursnif,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,67.0,19.0,0.0,0.0,0.0,3.0,4.877218,5.4940577,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,trickbot,banker
2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,327.0,15.0,2.0,2.0,147.0,33.0,2.0,0.0,1.0,1.0,5.1349454,5.3232074,199.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,lokibot,pws
2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,92.0,31.0,7.0,1.0,4665.0,2175.0,1.0,0.0,8.0,3.0,5.097364,5.4110436,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,4.0,0.0,1.0,42.0,13.0,0.0,0.0,1.0,4.0,5.1869497,5.169205,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,19.0,1.0,3.0,377.0,127.0,12.0,0.0,2.0,7.0,5.1087794,5.4813557,21.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.290234,5.43787,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,13.0,1.0,3.0,249.0,92.0,0.0,0.0,2.0,4.0,5.0034747,5.425944,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,15.0,1.0,3.0,276.0,101.0,0.0,0.0,2.0,4.0,5.059203,5.4157257,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.274608,5.4393263,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,1.0,17.0,6.0,0.0,0.0,1.0,3.0,4.902852,5.06935,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,41.0,12.0,4.0,4.0,17.0,6.0,0.0,0.0,3.0,0.0,4.8606105,5.2877374,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,trickbot,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,2.0,0.0,0.0,77.0,26.0,0.0,0.0,1.0,1.0,4.7345896,5.2377934,81.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,lokibot,pws
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2817388,5.439366,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,115.0,29.0,15.0,10.0,292.0,90.0,13.0,0.0,11.0,5.0,5.19359,5.523534,27.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,qakbot,banker
2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,101.0,26.0,11.0,9.0,289.0,90.0,13.0,0.0,12.0,5.0,5.0369787,5.531233,26.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,2.0,1.0,53.0,16.0,2.0,0.0,1.0,0.0,5.263777,5.244959,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
4.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,76.0,21.0,4.0,2.0,152.0,57.0,3.0,0.0,6.0,2.0,5.190233,5.369794,19.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,ursnif,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.2806196,5.4426694,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,104.0,35.0,2.0,0.0,540.0,220.0,0.0,0.0,1.0,4.0,5.360744,5.4862657,33.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,njrat,rat
2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,105.0,28.0,11.0,9.0,307.0,97.0,13.0,0.0,11.0,8.0,5.0482574,5.5248904,26.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,2.0,1.0,53.0,16.0,2.0,0.0,1.0,0.0,5.2742233,5.244959,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,2.0,1.0,53.0,16.0,2.0,0.0,1.0,0.0,5.237052,5.231731,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,17.0,1.0,3.0,479.0,163.0,13.0,0.0,2.0,7.0,5.027432,5.5068235,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,6.0,2.0,2.0,72.0,4.0,2.0,0.0,1.0,1.0,5.093361,5.352242,194.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,lokibot,pws
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,0.0,99.0,36.0,0.0,0.0,1.0,2.0,5.0780873,5.4164133,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,adload,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.288694,5.4394345,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,17.0,1.0,3.0,265.0,98.0,0.0,0.0,2.0,4.0,4.9740777,5.419393,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,14.0,1.0,5.0,266.0,97.0,0.0,0.0,2.0,4.0,4.9684663,5.412822,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,35.0,1.0,1.0,2.0,60.0,23.0,0.0,0.0,1.0,4.0,5.0776215,5.2086883,16.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,zeus,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.2815413,5.442655,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.287109,5.4440885,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,38.0,8.0,3.0,1.0,153.0,40.0,16.0,0.0,1.0,5.0,5.060387,5.5230184,19.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,zeus,banker
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,21.0,3.0,3.0,412.0,141.0,13.0,0.0,5.0,6.0,5.0921307,5.49133,27.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,20.0,1.0,2.0,366.0,125.0,12.0,0.0,2.0,7.0,5.035082,5.4929967,21.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,59.0,19.0,3.0,2.0,648.0,255.0,29.0,0.0,1.0,20.0,5.2629137,5.4497766,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,28.0,6.0,3.0,0.0,263.0,77.0,0.0,0.0,8.0,3.0,5.129731,5.399313,12.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,3.0,0.0,1.0,35.0,12.0,0.0,0.0,1.0,3.0,5.093887,5.1570787,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,124.0,39.0,7.0,2.0,638.0,249.0,3.0,0.0,9.0,5.0,5.3450847,5.5259066,37.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,njrat,rat
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,17.0,1.0,3.0,360.0,123.0,12.0,0.0,2.0,7.0,5.0310187,5.4887266,19.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,211.0,7.0,5.0,2.0,93.0,25.0,4.0,0.0,3.0,11.0,5.0241704,5.1846995,131.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,zeus,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.277532,5.4378366,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,16.0,1.0,3.0,366.0,125.0,12.0,0.0,5.0,3.0,5.0375,5.489345,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,66.0,19.0,1.0,5.0,2963.0,711.0,114.0,0.0,2.0,7.0,4.9956865,5.3375006,22.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,17.0,1.0,3.0,373.0,127.0,12.0,0.0,5.0,3.0,5.101475,5.4850903,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2797794,5.439397,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,45.0,79.0,4.0,695.0,282.0,2.0,2.0,5.0,3.0,5.071574,5.474168,31.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,5.1003942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,trickbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.293511,5.442639,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,19.0,1.0,5.0,2958.0,709.0,114.0,0.0,2.0,7.0,4.9702926,5.33716,22.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,17.0,1.0,3.0,375.0,127.0,12.0,0.0,2.0,7.0,5.085123,5.4851713,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
2.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,9.0,3.0,1.0,1.0,11.0,3.0,2.0,0.0,0.0,2.0,4.914438,5.1063476,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,zeus,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.275652,5.438095,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,19.0,1.0,2.0,2908.0,698.0,116.0,0.0,2.0,7.0,5.040669,5.308208,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,33.0,4.0,5.0,510.0,201.0,0.0,0.0,5.0,4.0,5.353062,5.501807,36.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,2.0,2.0,17.0,6.0,0.0,0.0,1.0,0.0,4.7901998,5.2877374,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,lokibot,pws
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,116.0,33.0,1.0,3.0,495.0,199.0,1.0,0.0,3.0,2.0,5.353142,5.5205803,34.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,16.0,1.0,3.0,246.0,91.0,0.0,0.0,2.0,6.0,5.01023,5.4186597,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0,11.0,4.0,0.0,0.0,1.0,3.0,4.8391986,5.0403895,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,5.1003942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,trickbot,banker
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,4.0,0.0,0.0,120.0,31.0,0.0,0.0,0.0,0.0,4.951387,5.401078,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,ursnif,banker
2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,92.0,23.0,9.0,9.0,278.0,86.0,13.0,0.0,11.0,5.0,5.0460753,5.5303497,24.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.3044004,5.437918,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,55.0,5.0,2.0,1654.0,738.0,3.0,0.0,10.0,0.0,5.224937,5.5958796,51.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,trickbot,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,1.0,0.0,83.0,31.0,0.0,0.0,1.0,0.0,5.2941537,5.2443047,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,lokibot,pws
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,455.0,20.0,1.0,2.0,403.0,134.0,13.0,0.0,2.0,8.0,5.2191443,5.499429,267.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2953243,5.444156,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,5.0,0.0,0.0,66.0,25.0,0.0,0.0,0.0,3.0,5.1380153,5.31072,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,zeus,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,21.0,2.0,2.0,712.0,303.0,2.0,0.0,1.0,0.0,5.294379,5.4549284,19.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.27548,5.438196,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,20.0,1.0,3.0,390.0,131.0,12.0,0.0,2.0,7.0,5.0475326,5.473724,19.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,202.0,10.0,5.0,2.0,101.0,26.0,3.0,0.0,2.0,5.0,5.021889,5.2013755,135.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,zeus,banker
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,1.0,1.0,67.0,26.0,0.0,0.0,2.0,2.0,4.8181176,5.2118444,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,emotet,banker
2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,106.0,37.0,0.0,1.0,522.0,206.0,4.0,0.0,2.0,4.0,5.3594227,5.4906445,39.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,njrat,rat
2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,118.0,38.0,4.0,1.0,617.0,245.0,5.0,0.0,5.0,6.0,5.3861847,5.5154033,40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.943315,5.014337,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,harhar,coinminer
1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,54.0,16.0,1.0,3.0,357.0,122.0,12.0,0.0,5.0,3.0,5.0748205,5.489294,19.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,21.0,5.0,2.0,636.0,272.0,2.0,0.0,3.0,2.0,5.261877,5.4598303,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.2960267,5.4382215,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,19.0,1.0,2.0,2905.0,697.0,103.0,0.0,2.0,6.0,5.0466647,5.318465,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.288843,5.444089,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,17.0,1.0,3.0,382.0,130.0,12.0,0.0,5.0,3.0,5.0366936,5.483944,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,114.0,4.0,4.0,1601.0,651.0,5.0,0.0,9.0,2.0,5.3135266,5.60229,116.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,trickbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,0.0,97.0,36.0,0.0,0.0,1.0,2.0,5.1050844,5.415453,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,adload,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.287758,5.4441023,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,138.0,49.0,3.0,0.0,1499.0,671.0,3.0,0.0,9.0,0.0,5.1655517,5.594132,45.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,trickbot,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,6.0,2.0,2.0,132.0,27.0,2.0,0.0,2.0,1.0,5.099279,5.30743,194.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,lokibot,pws
2.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,133.0,34.0,16.0,11.0,3051.0,750.0,120.0,0.0,11.0,13.0,5.1891437,5.3765354,34.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.276838,5.4393816,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2759924,5.4393106,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,4.0,1.0,0.0,124.0,42.0,0.0,0.0,0.0,2.0,5.112227,5.518446,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,trickbot,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,20.0,5.0,2.0,256.0,72.0,6.0,0.0,0.0,5.0,5.1364746,5.2717085,207.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,lokibot,pws
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.297431,5.4440923,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,372.0,29.0,21.0,4.0,132.0,25.0,3.0,0.0,1.0,1.0,5.164215,5.3356085,198.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,lokibot,pws
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,17.0,1.0,5.0,278.0,102.0,0.0,0.0,2.0,4.0,4.979749,5.41623,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,17.0,6.0,0.0,0.0,1.0,2.0,4.5837126,5.0934806,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,emotet,banker
2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,20.0,5.0,0.0,0.0,54.0,20.0,0.0,0.0,1.0,3.0,4.9389663,5.142031,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,2.0,1.0,53.0,16.0,2.0,0.0,1.0,0.0,5.260751,5.244959,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,19.0,1.0,2.0,361.0,122.0,12.0,0.0,2.0,7.0,5.0412235,5.489476,19.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,9.0,2.0,1.0,46.0,11.0,0.0,0.0,1.0,1.0,4.793539,5.2295713,90.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,lokibot,pws
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2885113,5.444117,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,13.0,3.0,1.0,203.0,77.0,2.0,0.0,2.0,2.0,5.335942,5.4794803,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,19.0,1.0,5.0,368.0,125.0,12.0,0.0,2.0,8.0,5.0129995,5.4777613,22.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
